NODE,ISO,NodeType,PricingType,State,County,AvgPrice,MaxPrice,MinPrice,AvgCongestion,MaxCongestion,MinCongestion
BUCKWND_1_B1,CAISO,NODE,Real Time,CA,Riverside,35.990609,21570.74605,-154.976227,-1.017079,214.477692,-180.8045
BUCKWND_1_N001,CAISO,NODE,Real Time,CA,Riverside,35.990609,21570.74605,-154.976227,-1.017079,214.477692,-180.8045
BUCKWND_1_N101,CAISO,NODE,Real Time,CA,Riverside,35.990609,21570.74605,-154.976227,-1.017079,214.477692,-180.8045
BUCKWND_1_N201,CAISO,NODE,Real Time,CA,Riverside,35.990609,21570.74605,-154.976227,-1.017079,214.477692,-180.8045
BUELLTON_1_N001,CAISO,NODE,Real Time,CA,Santa Barbara,39.029501,22817.43983,-18.134782,-0.284405,464.427427,-289.161427
BUELLTON_1_N003,CAISO,NODE,Real Time,CA,Santa Barbara,39.029501,22817.43983,-18.134782,-0.284405,464.427427,-289.161427
BUENAVS1_7_B1,CAISO,NODE,Real Time,CA,Monterey,35.39861,21392.31154,-34.686567,-1.64849,311.54138,-295.783445
BUENAVS1_7_B3,CAISO,NODE,Real Time,CA,Monterey,35.39861,21392.31154,-34.686567,-1.64849,311.54138,-295.783445
BUENAVS1_7_B4,CAISO,NODE,Real Time,CA,Monterey,35.39861,21392.31154,-34.686567,-1.64849,311.54138,-295.783445
BUENAVS1_7_B5,CAISO,NODE,Real Time,CA,Monterey,35.39861,21392.31154,-34.686567,-1.64849,311.54138,-295.783445
BUENAVS1_7_B6,CAISO,NODE,Real Time,CA,Monterey,35.39861,21392.31154,-34.686567,-1.64849,311.54138,-295.783445
BUENAVS1_7_B7,CAISO,NODE,Real Time,CA,Monterey,35.39861,21392.31154,-34.686567,-1.64849,311.54138,-295.783445
BUENAVS2_7_B1,CAISO,NODE,Real Time,CA,Monterey,35.420945,21405.20461,-34.666202,-1.657797,311.54138,-295.783445
BUENAVS2_7_B3,CAISO,NODE,Real Time,CA,Monterey,35.420945,21405.20461,-34.666202,-1.657797,311.54138,-295.783445
BUENAVS2_7_B4,CAISO,NODE,Real Time,CA,Monterey,35.420945,21405.20461,-34.666202,-1.657797,311.54138,-295.783445
BUENAVS2_7_B5,CAISO,NODE,Real Time,CA,Monterey,35.420945,21405.20461,-34.666202,-1.657797,311.54138,-295.783445
BUENAVT_2_N006,CAISO,NODE,Real Time,CA,Kern,35.396281,21392.31154,-34.70347,-1.64849,311.54138,-295.783445
BUFFAHD_LNODELD,CAISO,NODE,Real Time,WY,Johnson,29.074562,19381.017,-16.739172,-3.416957,616.045062,-954.8383
BUFFALOS_LNODE62,CAISO,NODE,Real Time,WY,Johnson,27.898425,19271.59581,-28.783052,-4.122555,616.06181,-954.8383
BUFFALOS_LNODETE,CAISO,NODE,Real Time,UT,Utah,27.898425,19271.59581,-28.783052,-4.122555,616.06181,-954.8383
BULLARD_1_N001,CAISO,NODE,Real Time,CA,Fresno,39.726856,22148.20966,-77.70016,0.73607,1615.720542,-270.399045
BULLARD_1_N004,CAISO,NODE,Real Time,CA,Fresno,39.72681,22148.20966,-77.741227,0.73607,1615.720542,-270.399045
BULLARD_1_N005,CAISO,NODE,Real Time,CA,Fresno,39.72681,22148.20966,-77.741227,0.73607,1615.720542,-270.399045
BULLARD_1_N006,CAISO,NODE,Real Time,CA,Fresno,39.726856,22148.20966,-77.70016,0.73607,1615.720542,-270.399045
BULLARD_1_N009,CAISO,NODE,Real Time,CA,Fresno,39.72681,22148.20966,-77.741227,0.73607,1615.720542,-270.399045
BURGINT_LNODESW,CAISO,NODE,Real Time,UT,Utah,30.395522,19698.61739,-17.288075,-3.369552,616.64794,-954.8383
BURLNGME_1_N001,CAISO,NODE,Real Time,CA,San Mateo,37.435463,22918.09601,-23.453547,-1.230187,132.692287,-245.014647
BURNEY_6_N001,CAISO,NODE,Real Time,,,33.759071,20315.03993,-42.00951,-2.256386,122.348405,-222.941255
BURNEY_6_N002,CAISO,NODE,Real Time,,,33.759071,20315.03993,-42.00951,-2.256386,122.348405,-222.941255
BURNEYQF_6_B2,CAISO,NODE,Real Time,,,33.730637,20306.47068,-42.0533,-2.256386,122.348405,-222.941255
BURNHAM_LNODE-1,CAISO,NODE,Real Time,NV,Clark,42.032328,21711.91243,-326.265775,6.680874,1015.853462,-343.451197
BURNHAM_LNODE-2,CAISO,NODE,Real Time,NV,Clark,42.032328,21711.91243,-326.265775,6.680874,1015.853462,-343.451197
BURNHAM_LNODE-3,CAISO,NODE,Real Time,NV,Clark,42.032328,21711.91243,-326.265775,6.680874,1015.853462,-343.451197
BURNSJ1_6_N003,CAISO,NODE,Real Time,,,37.082418,22460.09298,-38.73752,-1.572888,114.42437,-248.691447
BUSH_LNODED1,CAISO,NODE,Real Time,UT,Box Elder,31.329403,20330.41373,-22.013076,-3.562559,616.16229,-954.8383
BUTLERVI_LNODE-4,CAISO,NODE,Real Time,UT,Salt Lake,30.467369,19717.94488,-17.53462,-3.382134,616.64794,-954.8383
BUTLERVI_LNODED1,CAISO,NODE,Real Time,UT,Salt Lake,30.527721,19758.79598,-17.548245,-3.383404,616.64794,-954.8383
BUTLERVI_LNODED2,CAISO,NODE,Real Time,UT,Salt Lake,30.467369,19717.94488,-17.53462,-3.382134,616.64794,-954.8383
BUTTE_1_N010,CAISO,NODE,Real Time,CA,Butte,35.713526,21176.80261,-187.64171,-1.098884,196.86642,-226.982702
BUTTE_1_N101,CAISO,NODE,Real Time,CA,Butte,35.713526,21176.80261,-187.64171,-1.098884,196.86642,-226.982702
BUTTVLLY_7_B1,CAISO,NODE,Real Time,CA,Plumas,32.377533,20446.02171,-460.51404,-3.36767,219.31719,-493.695985
BV_LNODE10A,CAISO,NODE,Real Time,AZ,Maricopa,36.440332,21938.92534,-321.998662,1.32882,983.001487,-713.013547
BV_LNODE12A,CAISO,NODE,Real Time,AZ,Maricopa,36.44026,21938.92534,-321.998662,1.32882,983.001487,-713.013547
BV_LNODE13A,CAISO,NODE,Real Time,AZ,Maricopa,36.44026,21938.92534,-321.998662,1.32882,983.001487,-713.013547
BV_LNODER1A,CAISO,NODE,Real Time,AZ,Maricopa,36.503381,21958.23881,-322.286337,1.32882,983.001487,-713.013547
BV_LNODER2A,CAISO,NODE,Real Time,AZ,Maricopa,36.503374,21958.23881,-322.286337,1.32882,983.001487,-713.013547
BV_LNODER4A,CAISO,NODE,Real Time,AZ,Maricopa,36.503374,21958.23881,-322.286337,1.32882,983.001487,-713.013547
BV_LNODER5A,CAISO,NODE,Real Time,AZ,Maricopa,36.503374,21958.23881,-322.286337,1.32882,983.001487,-713.013547
BV_LNODER9A,CAISO,NODE,Real Time,AZ,Maricopa,36.44026,21938.92534,-321.998662,1.32882,983.001487,-713.013547
BY_LNODER1A,CAISO,NODE,Real Time,AZ,Maricopa,36.785782,21376.1579,-446.37797,2.057011,983.253705,-1426.02702
BZ_7_STZ-TRPG-APND,CAISO,NODE,Real Time,,,37.193556,22300.10108,-320.384005,1.30794,983.129545,-713.013547
BZ_GNODESTZ,CAISO,NODE,Real Time,AZ,Maricopa,37.193556,22300.10108,-320.384005,1.30794,983.129545,-713.013547
BZ_GNODETRPG,CAISO,NODE,Real Time,AZ,Maricopa,37.193556,22300.10108,-320.384005,1.30794,983.129545,-713.013547
BZ_LNODE12A,CAISO,NODE,Real Time,AZ,Maricopa,37.193036,22300.10108,-320.384005,1.307396,983.129545,-713.013547
BZ_LNODER13,CAISO,NODE,Real Time,AZ,Maricopa,37.193556,22300.10108,-320.384005,1.30794,983.129545,-713.013547
BZ_LNODER1A,CAISO,NODE,Real Time,AZ,Maricopa,37.191249,22259.27457,-320.663285,1.307393,983.129545,-713.013547
BZ_LNODER3A,CAISO,NODE,Real Time,AZ,Maricopa,37.189642,22259.27457,-320.663285,1.307937,983.129545,-713.013547
C4931_6_N003,CAISO,NODE,Real Time,,,38.083332,21795.31331,-205.083495,1.31651,257.981892,-260.49304
C493GEN_7_N003,CAISO,NODE,Real Time,CA,Imperial,38.027939,21780.20026,-205.083495,1.31651,257.981892,-260.49304
C590M1_7_N004,CAISO,NODE,Real Time,,,38.078572,21752.35781,-135.904597,1.385682,267.635762,-176.056625
C590M1_7_N005,CAISO,NODE,Real Time,,,38.078572,21752.35781,-135.904597,1.385682,267.635762,-176.056625
C643TM1_7_N001,CAISO,NODE,Real Time,,,34.460624,21374.03165,-133.134715,-1.488559,190.934835,-243.982267
C7-1-S1_1_N002,CAISO,NODE,Real Time,,,33.846378,21743.58058,-504.01977,-2.965796,204.544665,-550.799312
C7-2-S1_1_N002,CAISO,NODE,Real Time,,,33.955883,21741.45578,-504.02452,-2.850757,204.917892,-550.799312
C877P2C2_7_N001,CAISO,NODE,Real Time,,,36.866402,21373.72747,-25.248987,-0.134426,516.713,-284.746747
CA_LNODE10A,CAISO,NODE,Real Time,AZ,Maricopa,36.536251,21861.61754,-321.593612,1.335758,983.001487,-713.013547
CA_LNODE14A,CAISO,NODE,Real Time,AZ,Maricopa,38.408622,21488.44817,-349.50387,2.905473,983.001487,-713.013547
CA_LNODER2A,CAISO,NODE,Real Time,AZ,Maricopa,36.583325,21898.12232,-321.737287,1.335758,983.001487,-713.013547
CABANA_LNODE-1,CAISO,NODE,Real Time,NV,Clark,41.925507,21707.61474,-326.265397,6.67656,1015.853462,-343.451197
CABANA_LNODE-2,CAISO,NODE,Real Time,NV,Clark,41.925507,21707.61474,-326.265397,6.67656,1015.853462,-343.451197
CABANA_LNODE-3,CAISO,NODE,Real Time,NV,Clark,41.925507,21707.61474,-326.265397,6.67656,1015.853462,-343.451197
CABAZON_7_B1,CAISO,NODE,Real Time,CA,Riverside,35.944216,21347.16166,-154.895597,-0.891848,214.477692,-180.8045
CABRILLO_1_N001,CAISO,NODE,Real Time,CA,San Diego,38.792848,22686.33724,-18.053145,-0.283548,464.427427,-289.161427
CABRILLO_6_N001,CAISO,NODE,Real Time,CA,San Diego,43.045993,22912.92456,-164.17713,4.53812,395.492012,-190.96065
CABRILLO_6_N004,CAISO,NODE,Real Time,CA,San Diego,43.045984,22912.92456,-164.17713,4.53812,395.492012,-190.96065
CABRILLO_6_N011,CAISO,NODE,Real Time,CA,San Diego,43.045993,22912.92456,-164.17713,4.53812,395.492012,-190.96065
CACHE_LNODEAD,CAISO,NODE,Real Time,UT,Cache,31.31494,20328.23722,-24.22588,-3.592182,616.078557,-954.8383
CACTUS_LNODE-1,CAISO,NODE,Real Time,NV,Clark,41.931212,21640.97651,-325.404505,6.67967,1015.853462,-343.451197
CACTUS_LNODE-2,CAISO,NODE,Real Time,NV,Clark,41.931212,21640.97651,-325.404505,6.67967,1015.853462,-343.451197
CADET_6_N001,CAISO,NODE,Real Time,,,35.048452,21354.19369,-32.639507,-1.656809,311.54138,-295.783445
CADET_6_N002,CAISO,NODE,Real Time,,,35.048452,21354.19369,-32.639507,-1.656809,311.54138,-295.783445
CAESARS_LNODE-1,CAISO,NODE,Real Time,NV,Clark,42.084106,21737.65148,-326.456957,6.667611,1015.853462,-343.451197
CAESARS_LNODE-2,CAISO,NODE,Real Time,NV,Clark,42.084106,21737.65148,-326.456957,6.667611,1015.853462,-343.451197
CAFLTSSS_2_B1,CAISO,NODE,Real Time,,,37.073335,21549.34157,-24.379825,-0.134596,516.713,-284.746747
CAL_GNODE1,CAISO,NODE,Real Time,,,26.376195,20153.54752,-319.87949,-8.486288,624.252232,-956.967035
CALAVE_1_N001,CAISO,NODE,Real Time,CA,Fresno,39.300481,22021.1996,-54.359975,0.650561,1622.693145,-273.710055
CALAVE_1_N002,CAISO,NODE,Real Time,CA,Fresno,39.300481,22021.1996,-54.359975,0.650561,1622.693145,-273.710055
CALAVE_1_N004,CAISO,NODE,Real Time,CA,Fresno,39.300481,22021.1996,-54.359975,0.650561,1622.693145,-273.710055
CALCEDA_6_N001,CAISO,NODE,Real Time,,,36.442173,22227.72607,-149.984387,-1.274643,110.32255,-242.434077
CALCMENT_6_N101,CAISO,NODE,Real Time,CA,Los Angeles,37.971601,21138.79341,-16.674382,1.429709,214.990755,-155.42527
CALCMENT_6_N151,CAISO,NODE,Real Time,CA,Los Angeles,37.971601,21138.79341,-16.674382,1.429709,214.990755,-155.42527
CALCMNT_6_N001,CAISO,NODE,Real Time,,,37.003887,21864.47976,-18.54932,-1.135703,104.730745,-241.703637
CALEVRAS_1_N001,CAISO,NODE,Real Time,,,36.212479,21593.87766,-18.27901,-1.147928,110.168795,-247.221985
CALFLAX_6_N001,CAISO,NODE,Real Time,,,36.266308,21426.83914,-133.473915,-0.771207,432.69636,-283.64308
CALGEN_1_UNITS-APND,CAISO,NODE,Real Time,,,35.425263,20553.66127,-157.818685,0.239527,214.850917,-177.406382
CALGEN1G_7_B1,CAISO,NODE,Real Time,,,35.42524,20553.66127,-157.818685,0.239527,214.850917,-177.406382
CALGEN2G_7_B1,CAISO,NODE,Real Time,,,35.425272,20553.66127,-157.818685,0.239527,214.850917,-177.406382
CALGEN3G_7_B1,CAISO,NODE,Real Time,,,35.425272,20553.66127,-157.818685,0.239527,214.850917,-177.406382
CALIPSF_7_N001,CAISO,NODE,Real Time,,,33.858017,21717.6813,-379.48831,-2.952451,205.282542,-426.175257
CALISTGA_6_N001,CAISO,NODE,Real Time,CA,Napa,38.596736,23827.40109,-24.13208,-1.064802,915.323717,-239.496297
CALISTGA_6_N004,CAISO,NODE,Real Time,,,38.596736,23827.40109,-24.13208,-1.064802,915.323717,-239.496297
CALLENDR_1_N001,CAISO,NODE,Real Time,CA,San Luis Obispo,38.584715,22619.74764,-17.96652,-0.298612,464.427427,-289.161427
CALMAT60_6_N001,CAISO,NODE,Real Time,,,37.030953,22696.41414,-23.879765,-1.138396,141.025735,-243.910975
CALPELLA_1_N001,CAISO,NODE,Real Time,CA,Mendocino,35.645905,21845.71125,-127.17254,-1.900786,506.53359,-236.185287
CALSUB_LNODEET,CAISO,NODE,Real Time,CA,Sierra,40.217185,20475.43893,-1172.9478,5.601606,1015.853462,-1232.074292
CALVO_6_N001,CAISO,NODE,Real Time,,,36.547012,22029.41825,-88.09876,-1.290135,496.93206,-243.1731
CAM_LNODEXF2,CAISO,NODE,Real Time,WA,King,26.262241,20142.92347,-322.114737,-8.487546,624.252232,-956.967035
CAMANCHE_7_N001,CAISO,NODE,Real Time,,,37.036947,21797.93824,-18.55567,-0.945515,1757.52383,-241.703637
CAMANCHE_7_N002,CAISO,NODE,Real Time,,,37.036947,21797.93824,-18.55567,-0.945515,1757.52383,-241.703637
CAMANCHE_7_N003,CAISO,NODE,Real Time,,,37.036947,21797.93824,-18.55567,-0.945515,1757.52383,-241.703637
CAMANCPP_2_N001,CAISO,NODE,Real Time,,,36.51935,21754.84665,-18.497617,-1.269547,91.018717,-239.86209
CAMBRIA_6_N001,CAISO,NODE,Real Time,CA,San Luis Obispo,38.543265,22656.25496,-21.71527,-0.296711,473.08135,-288.057757
CAMCHE_1_PL1X3-APND,CAISO,NODE,Real Time,,,37.036947,21797.93824,-18.55567,-0.945515,1757.52383,-241.703637
CAMDEN_6_N001,CAISO,NODE,Real Time,CA,Fresno,40.402272,22071.91707,-52.442165,0.691007,1621.17241,-274.813722
CAMDEN_6_N002,CAISO,NODE,Real Time,CA,Fresno,40.402272,22071.91707,-52.442165,0.691007,1621.17241,-274.813722
CAMERO_LNODEK2,CAISO,NODE,Real Time,NV,Clark,41.979817,21653.89571,-325.819555,6.676544,1015.853462,-343.451197
CAMERON_6_N001,CAISO,NODE,Real Time,CA,San Diego,40.988904,21550.42099,-90.961947,3.286688,390.794695,-127.66286
CAMERON_LNODEKM,CAISO,NODE,Real Time,,,30.283701,19671.90806,-16.52869,-3.143283,617.401535,-954.8383
CAMINO_2_N001,CAISO,NODE,Real Time,CA,San Bernardino,35.595876,21423.68399,-72.73293,-0.876131,195.349515,-95.057262
CAMPBELL_LNODE02,CAISO,NODE,Real Time,OR,Jackson,25.673552,20225.78189,-152.070212,-9.334406,247.754815,-956.966935
CAMPBELL_LNODE19,CAISO,NODE,Real Time,OR,Jackson,25.673552,20225.78189,-152.070212,-9.334406,247.754815,-956.966935
CAMPCOL_NODET,CAISO,NODE,Real Time,OR,Umatilla,25.187588,19879.42589,-147.143222,-9.263674,247.754815,-956.966935
CAMPHORA_6_N001,CAISO,NODE,Real Time,CA,Monterey,36.655923,22831.97642,-39.742055,-1.785981,132.569187,-257.155012
CAMPHORA_6_N003,CAISO,NODE,Real Time,CA,Monterey,36.655923,22831.97642,-39.742055,-1.785981,132.569187,-257.155012
CAMPUS_1_LN001,CAISO,NODE,Real Time,,,37.387159,21703.13766,-184.449055,-0.792928,723.684385,-226.982702
CAMPUS_1_N003,CAISO,NODE,Real Time,,,37.42039,21726.77495,-184.444095,-0.792927,723.684385,-226.982702
CAMPWILL_LNODE-1,CAISO,NODE,Real Time,UT,Salt Lake,30.327017,19543.87341,-17.467342,-3.3747,616.64794,-954.8383
CANAL_6_N001,CAISO,NODE,Real Time,CA,Merced,35.772906,21815.53592,-43.773897,-2.058378,118.54157,-264.880697
CANAL_6_N006,CAISO,NODE,Real Time,CA,Merced,35.741834,21815.53592,-43.773897,-2.058378,118.54157,-264.880697
CANANDGA_6_N001,CAISO,NODE,Real Time,,,39.72008,22107.30959,-90.78629,0.718964,1614.115837,-269.295375
CANNON_1_N025,CAISO,NODE,Real Time,,,47.726284,22678.68744,-17.918902,9.520964,654.785542,-45.157157
CANNON_1_N026,CAISO,NODE,Real Time,,,47.726284,22678.68744,-17.918902,9.520964,654.785542,-45.157157
CANNON_1_N027,CAISO,NODE,Real Time,,,47.726296,22678.68744,-17.918902,9.520977,654.785542,-45.157157
CANNON_1_N028,CAISO,NODE,Real Time,,,47.726296,22678.68744,-17.918902,9.520977,654.785542,-45.157157
CANNON_LNODED1,CAISO,NODE,Real Time,UT,Salt Lake,30.77109,19881.34121,-17.630425,-3.386243,616.64794,-954.8383
CANNONBE_LNODE56,CAISO,NODE,Real Time,OR,Clatsop,25.776965,20210.92788,-154.214345,-9.341203,247.754815,-956.966935
CANTGEN_7_N001,CAISO,NODE,Real Time,,,35.826999,21523.99999,-74.377907,-1.30741,263.201767,-269.295375
CANTGEN_7_N002,CAISO,NODE,Real Time,CA,Fresno,35.826999,21523.99999,-74.377907,-1.30741,263.201767,-269.295375
CANYONCP_LNODE4I,CAISO,NODE,Real Time,WY,Uinta,30.918459,19408.17103,-17.610685,-2.912865,616.279515,-954.8383
CANYONP1_7_GN001,CAISO,NODE,Real Time,,,42.478002,22528.21505,-230.01775,4.489429,350.452845,-361.293905
CANYONP2_7_GN001,CAISO,NODE,Real Time,,,42.480172,22528.24118,-230.015012,4.489429,350.452845,-361.293905
CANYONP2_7_N001,CAISO,NODE,Real Time,,,42.480172,22528.24118,-230.015012,4.489429,350.452845,-361.293905
CANYONP2_7_N002,CAISO,NODE,Real Time,,,42.480172,22528.24118,-230.015012,4.489429,350.452845,-361.293905
CANYONP3_7_GN001,CAISO,NODE,Real Time,,,42.481234,22530.39002,-230.014135,4.489429,350.452845,-361.293905
CANYONP3_7_N001,CAISO,NODE,Real Time,,,42.481234,22530.39002,-230.014135,4.489429,350.452845,-361.293905
CANYONP3_7_N002,CAISO,NODE,Real Time,,,42.481234,22530.39002,-230.014135,4.489429,350.452845,-361.293905
CANYONP4_7_GN001,CAISO,NODE,Real Time,,,42.477633,22528.21505,-230.01775,4.489429,350.452845,-361.293905
CANYONVL_LNODET1,CAISO,NODE,Real Time,,,25.614574,20238.53913,-152.062462,-9.319981,247.754815,-956.966935
CAP_LNODEXF1,CAISO,NODE,Real Time,WA,Thurston,26.229869,20130.18304,-322.99806,-8.497048,624.252232,-956.967035
CAP_LNODEXF2,CAISO,NODE,Real Time,WA,Thurston,26.229869,20130.18304,-322.99806,-8.497048,624.252232,-956.967035
CAPAY_6_N001,CAISO,NODE,Real Time,CA,Glenn,34.823547,21103.64672,-29.644715,-1.908542,123.387707,-229.190047
CAPEHORN_6_N001,CAISO,NODE,Real Time,,,34.605912,19248.6267,-3288.765587,-1.833923,580.233717,-3352.03085
CAPITOL_LNODED1,CAISO,NODE,Real Time,UT,Salt Lake,30.663236,19808.27993,-17.536325,-3.386142,616.64794,-954.8383
CAPSTRNO_1_N001,CAISO,NODE,Real Time,CA,Orange,44.739353,22803.31835,-17.96743,6.279721,301.719887,-45.83789
CAPSTRNO_1_N006,CAISO,NODE,Real Time,CA,Orange,44.739333,22803.31835,-17.96743,6.279721,301.719887,-45.83789
CAPSTRNO_1_N016,CAISO,NODE,Real Time,CA,Orange,44.739333,22803.31835,-17.96743,6.279721,301.719887,-45.83789
CAPTJACK_5_N003,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N014,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N015,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N016,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N501,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N502,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N504,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N505,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N506,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N507,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N508,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N509,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N510,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N511,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N512,CAISO,NODE,Real Time,,,32.791076,20353.92307,-425.776745,-3.078361,41.582942,-891.09718
CAPTJACK_5_N513,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N519,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N520,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N521,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N522,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N523,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N524,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N525,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPTJACK_5_N526,CAISO,NODE,Real Time,,,33.405061,20353.92307,-93.23101,-2.464376,41.582942,-205.408562
CAPWIND_1_B1,CAISO,NODE,Real Time,CA,Riverside,35.91747,21661.3452,-179.935097,-1.020583,361.111495,-223.569215
CAR_LNODEXF1,CAISO,NODE,Real Time,WA,Whatcom,26.332051,20266.16583,-323.588537,-8.480296,624.252232,-956.967035
CARABOU_7_B1,CAISO,NODE,Real Time,,,32.383538,20446.02171,-460.575035,-3.36767,219.31719,-493.695985
CARABOU_7_B12,CAISO,NODE,Real Time,,,34.348609,20433.10251,-445.52757,-1.431368,246.281032,-478.633607
CARABOU_7_B3,CAISO,NODE,Real Time,,,32.383538,20446.02171,-460.575035,-3.36767,219.31719,-493.695985
CARBERRY_2_B1,CAISO,NODE,Real Time,,,33.313768,20377.41497,-74.76839,-2.460162,125.487875,-221.837582
CARBOGEN_7_B1,CAISO,NODE,Real Time,CA,Los Angeles,44.96325,22805.50702,-28.410457,6.651119,1568.79067,-121.951472
CARBONA_6_N003,CAISO,NODE,Real Time,CA,San Joaquin,36.789721,22068.0969,-87.964327,-1.290638,496.93206,-243.1731
CARBONA_6_N101,CAISO,NODE,Real Time,CA,San Joaquin,36.789721,22068.0969,-87.964327,-1.290638,496.93206,-243.1731
CARBOU_7_PL2X3-APND,CAISO,NODE,Real Time,,,32.383538,20446.02171,-460.575035,-3.36767,219.31719,-493.695985
CARBOU_7_PL4X5-APND,CAISO,NODE,Real Time,,,34.210899,20269.93982,-524.060392,-1.462323,205.272212,-556.98098
CAREY_LNODE-5,CAISO,NODE,Real Time,NV,Clark,41.991532,21703.38609,-327.15746,6.654616,1015.853462,-343.451197
CAREY_LNODE-6,CAISO,NODE,Real Time,NV,Clark,41.991532,21703.38609,-327.15746,6.654616,1015.853462,-343.451197
CAREY_LNODE-7,CAISO,NODE,Real Time,NV,Clark,41.991532,21703.38609,-327.15746,6.654616,1015.853462,-343.451197
CAREY_LNODE89,CAISO,NODE,Real Time,NV,Clark,41.991532,21703.38609,-327.15746,6.654616,1015.853462,-343.451197
CARGILL_6_N001,CAISO,NODE,Real Time,,,36.823326,22072.98564,-18.543427,-1.222202,110.32255,-242.434077
CARIBOU_1_B1,CAISO,NODE,Real Time,CA,Plumas,32.412149,20446.02171,-460.502235,-3.36767,219.31719,-493.695985
CARIBOU_2_B1,CAISO,NODE,Real Time,CA,Plumas,34.339252,20461.21215,-523.676585,-1.462323,205.272212,-556.98098
CARLIN_LNODE12,CAISO,NODE,Real Time,NV,Elko,41.101158,21411.66665,-348.452432,5.743472,1015.853462,-409.046355
CARLISLE_LNODED1,CAISO,NODE,Real Time,UT,Salt Lake,30.383984,19657.7511,-17.430292,-3.384061,616.64794,-954.8383
CARLOTTA_6_N001,CAISO,NODE,Real Time,CA,Humboldt,36.903811,23771.02543,-21.841352,-1.5543,940.202465,-227.35593
CARLOTTA_6_N003,CAISO,NODE,Real Time,CA,Humboldt,36.903811,23771.02543,-21.841352,-1.5543,940.202465,-227.35593
CARLTNHS_1_GN001,CAISO,NODE,Real Time,,,41.003939,22418.64889,-385.528922,3.214464,666.126825,-435.792612
CARLTNHS_1_N001,CAISO,NODE,Real Time,CA,San Diego,41.003939,22418.64889,-385.528922,3.214464,666.126825,-435.792612
CARLTNHS_1_N004,CAISO,NODE,Real Time,CA,San Diego,41.003939,22418.64889,-385.528922,3.214464,666.126825,-435.792612
CARLTNHS_1_N011,CAISO,NODE,Real Time,CA,San Diego,41.003939,22418.64889,-385.528922,3.214464,666.126825,-435.792612
CARLTNHS_1_N012,CAISO,NODE,Real Time,CA,San Diego,41.003939,22418.64889,-385.528922,3.214464,666.126825,-435.792612
CARNATIO_6_N001,CAISO,NODE,Real Time,CA,Kern,36.02622,21663.53328,-29.014507,-1.656227,311.54138,-295.783445
CARNERAS_6_N001,CAISO,NODE,Real Time,CA,Kern,35.764758,21649.30821,-347.167057,-1.53017,442.792607,-366.499382
CARNES_LNODE84,CAISO,NODE,Real Time,OR,Douglas,25.960408,20153.64819,-155.1317,-9.317793,247.754815,-956.966935
CARODEAN_1_N001,CAISO,NODE,Real Time,,,36.246713,21641.67888,-153.7711,-1.017039,214.477692,-180.8045
